Timestamp;Distance;Delta_Distance;Elevation;Delta_Elevation;Grade;
2018-09-09 10:00:27.455;165.22842439797597;165.22842439797597;355.1;4.255294728106615;0.026639247866179903;
2018-09-09 10:00:32.375;189.25412238037464;24.025697982398672;356.9;0.9493817082627032;0.039546147083715774;
2018-09-09 10:00:38.263;218.00713253064325;28.753010150268608;361.8;1.1361826788197862;0.039546147083715774;
2018-09-09 10:00:41.915;235.8406313082529;17.833498777609673;363.4;0.704695345217087;0.039546147083715774;
2018-09-09 10:00:45.341;252.56972534230835;16.72909403405544;363.6;0.6610545043633858;0.039546147083715774;
2018-09-09 10:00:54.922;299.35382222107864;46.78409687877029;360.4;1.8486857633369929;0.039546147083715774;
2018-09-09 10:01:09.378;326.3539686535531;27.000146432474452;361.7;3.6023286245907356;0.13462241443018713;
2018-09-09 10:01:32.121;368.8312824812202;42.477313827667096;367.0;5.667274578669967;0.13462241443018713;
2018-09-09 10:02:00.736;422.27497896115517;53.443696479934935;376.8;7.130396796739332;0.13462241443018713;
2018-09-09 10:02:27.784;520.9988544368427;98.7238754756876;386.8;5.894647223823862;0.05981514467823365;
2018-09-09 10:03:14.153;690.2438577817481;169.24500334490546;392.8;10.105352776176138;0.05981514467823365;
2018-09-09 10:03:18.191;736.4877256205818;46.24386783883368;397.4;-1.042435629309476;-0.02254786709661618;
2018-09-09 10:03:26.55;832.2002270035979;95.71250138301603;389.6;-2.1575643706905128;-0.02254786709661618;
2018-09-09 10:03:49.295;872.599075503742;40.39884850014418;392.4;5.685733183856707;0.14215490688361984;
2018-09-09 10:04:29.356;943.7534604991653;71.15438499542323;405.3;10.014266816143282;0.14215490688361984;
2018-09-09 10:04:51.144;1065.5671978452688;121.81373734610338;409.1;3.8000000000000114;0.03121035768673182;
2018-09-09 10:05:00.601;1169.8132482163257;104.24605037105705;407.3;-1.8000000000000114;-0.017269415800721704;
2018-09-09 10:05:09.752;1223.994313973882;54.18106575755629;400.6;1.4971507493198701;0.027642916001220975;
2018-09-09 10:05:16.252;1262.4816540996183;38.487340125736104;402.0;1.063496062746577;0.027642916001220975;
2018-09-09 10:05:22.605;1300.0952768068398;37.61362270722164;410.9;1.039353187933519;0.027642916001220975;
2018-09-09 10:06:01.168;1373.7673477591914;73.67207095235162;421.2;9.60412948350818;0.13148529062368086;
2018-09-09 10:06:39.296;1446.6089777733036;72.84163001411237;430.0;9.495870516491843;0.13148529062368086;
2018-09-09 10:06:45.014;1496.0973681831576;49.488390409854;430.7;0.04794343258786006;9.687818635677883E-4;
2018-09-09 10:06:51.222;1549.8314375318407;53.734069348683185;430.1;0.05205656741216268;9.687818635677883E-4;
